111,Rhyhorn,40.4183876996,-3.69374389206,2016-07-19 00:29:47
21,Spearow,40.4187524221,-3.6947743863,2016-07-19 00:29:47
96,Drowzee,40.4200827153,-3.69295121847,2016-07-19 00:29:47
23,Ekans,40.4221070278,-3.69429877097,2016-07-19 00:29:58
52,Meowth,40.4225273043,-3.69358535635,2016-07-19 00:29:58
19,Rattata,40.4224654766,-3.69303048527,2016-07-19 00:29:58
16,Pidgey,40.4222635178,-3.69437803988,2016-07-19 00:29:58
16,Pidgey,40.4226270179,-3.69295121847,2016-07-19 00:29:58
58,Growlithe,40.4231847577,-3.69540854704,2016-07-19 00:29:58
21,Spearow,40.4218999973,-3.69580490154,2016-07-19 00:30:09
23,Ekans,40.4213723808,-3.69739035058,2016-07-19 00:30:09
84,Doduo,40.4220778436,-3.69770744635,2016-07-19 00:30:09
23,Ekans,40.4222205582,-3.69572563039,2016-07-19 00:30:09
21,Spearow,40.4220980736,-3.69707325679,2016-07-19 00:30:09
20,Raticate,40.4232314045,-3.69643907519,2016-07-19 00:30:09
23,Ekans,40.4232490995,-3.69588417281,2016-07-19 00:30:09
58,Growlithe,40.4231847577,-3.69540854704,2016-07-19 00:30:09
19,Rattata,40.4228111146,-3.69715253005,2016-07-19 00:30:09
19,Rattata,40.4212397552,-3.69905512554,2016-07-19 00:30:20
41,Zubat,40.4214190114,-3.6984209191,2016-07-19 00:30:20
16,Pidgey,40.4220323124,-3.69913440191,2016-07-19 00:30:20
84,Doduo,40.4220778436,-3.69770744635,2016-07-19 00:30:20
41,Zubat,40.4231819037,-3.7004821191,2016-07-19 00:30:20
47,Parasect,40.4209683325,-3.70008572797,2016-07-19 00:30:20
23,Ekans,40.4213723808,-3.69739035058,2016-07-19 00:30:20
58,Growlithe,40.4185287881,-3.69929295501,2016-07-19 00:30:32
19,Rattata,40.4202704555,-3.69953078559,2016-07-19 00:30:32
23,Ekans,40.4187358752,-3.6977867206,2016-07-19 00:30:32
23,Ekans,40.4195219576,-3.7005613977,2016-07-19 00:30:32
41,Zubat,40.4193791516,-3.70254340306,2016-07-19 00:30:44
23,Ekans,40.4195219576,-3.7005613977,2016-07-19 00:30:44
24,Arbok,40.4187734413,-3.7015920308,2016-07-19 00:30:44
41,Zubat,40.420604731,-3.70151275059,2016-07-19 00:30:44
10,Caterpie,40.4182168515,-3.7015920308,2016-07-19 00:30:44
23,Ekans,40.4221305908,-3.70103707191,2016-07-19 00:31:03
23,Ekans,40.4211486386,-3.7019091529,2016-07-19 00:31:03
41,Zubat,40.420604731,-3.70151275059,2016-07-19 00:31:03
16,Pidgey,40.4215157943,-3.70286053113,2016-07-19 00:31:03
47,Parasect,40.4209683325,-3.70008572797,2016-07-19 00:31:03
16,Pidgey,40.422933259,-3.70079923425,2016-07-19 00:31:03
41,Zubat,40.4231819037,-3.7004821191,2016-07-19 00:31:03
133,Eevee,40.4240539382,-3.7005613977,2016-07-19 00:31:15
56,Mankey,40.4238518899,-3.7019091529,2016-07-19 00:31:15
17,Pidgeotto,40.4250469933,-3.70182987219,2016-07-19 00:31:15
21,Spearow,40.4244702047,-3.70246412136,2016-07-19 00:31:15
24,Arbok,40.4254191881,-3.70262268489,2016-07-19 00:31:15
41,Zubat,40.4253726042,-3.7015920308,2016-07-19 00:31:15
16,Pidgey,40.4255594583,-3.70071995528,2016-07-19 00:31:15
58,Growlithe,40.4254232304,-3.70000645011,2016-07-19 00:31:15
21,Spearow,40.4257827792,-3.70119563097,2016-07-19 00:31:15
16,Pidgey,40.422933259,-3.70079923425,2016-07-19 00:31:15
41,Zubat,40.4231819037,-3.7004821191,2016-07-19 00:31:15
23,Ekans,40.4238974583,-3.7004821191,2016-07-19 00:31:15
133,Eevee,40.4240539382,-3.7005613977,2016-07-19 00:31:26
41,Zubat,40.4231819037,-3.7004821191,2016-07-19 00:31:26
23,Ekans,40.4238974583,-3.7004821191,2016-07-19 00:31:26
16,Pidgey,40.4255594583,-3.70071995528,2016-07-19 00:31:26
58,Growlithe,40.4254232304,-3.70000645011,2016-07-19 00:31:26
16,Pidgey,40.4265185528,-3.7005613977,2016-07-19 00:31:37
41,Zubat,40.4261929502,-3.70079923425,2016-07-19 00:31:37
46,Paras,40.4261904188,-3.70087851335,2016-07-19 00:31:37
46,Paras,40.4279080328,-3.69937223174,2016-07-19 00:31:37
41,Zubat,40.426401077,-3.70175059161,2016-07-19 00:31:48
58,Growlithe,40.4275242238,-3.7014334705,2016-07-19 00:31:48
16,Pidgey,40.4262623268,-3.70111635138,2016-07-19 00:31:48
16,Pidgey,40.4255594583,-3.70071995528,2016-07-19 00:31:48
16,Pidgey,40.4265185528,-3.7005613977,2016-07-19 00:31:48
41,Zubat,40.4261929502,-3.70079923425,2016-07-19 00:31:48
21,Spearow,40.4257827792,-3.70119563097,2016-07-19 00:31:48
46,Paras,40.4261904188,-3.70087851335,2016-07-19 00:31:48
24,Arbok,40.4254191881,-3.70262268489,2016-07-19 00:31:48
16,Pidgey,40.4270370905,-3.70175059161,2016-07-19 00:31:48
16,Pidgey,40.4294661232,-3.70286053113,2016-07-19 00:31:59
113,Chansey,40.4302838907,-3.70214699578,2016-07-19 00:31:59
122,Mr. Mime,40.4306196024,-3.7015920308,2016-07-19 00:31:59
16,Pidgey,40.4313224052,-3.70198843374,2016-07-19 00:32:10
122,Mr. Mime,40.4306196024,-3.7015920308,2016-07-19 00:32:10
41,Zubat,40.4328201371,-3.70238483978,2016-07-19 00:32:10
19,Rattata,40.4322474825,-3.70040284063,2016-07-19 00:32:10
23,Ekans,40.4324191258,-3.70000645011,2016-07-19 00:32:10
23,Ekans,40.4319006203,-3.69881729719,2016-07-19 00:32:21
23,Ekans,40.4324191258,-3.70000645011,2016-07-19 00:32:21
19,Rattata,40.4322474825,-3.70040284063,2016-07-19 00:32:21
16,Pidgey,40.4305314814,-3.69937223174,2016-07-19 00:32:32
56,Mankey,40.4296609824,-3.696756165,2016-07-19 00:32:43
41,Zubat,40.4308635534,-3.69643907519,2016-07-19 00:32:43
20,Raticate,40.4317253655,-3.69683543776,2016-07-19 00:32:54
41,Zubat,40.4308635534,-3.69643907519,2016-07-19 00:32:54
41,Zubat,40.4310590546,-3.6977867206,2016-07-19 00:32:54
16,Pidgey,40.4317835052,-3.69501219565,2016-07-19 00:32:54
16,Pidgey,40.4317835052,-3.69501219565,2016-07-19 00:33:05
46,Paras,40.431685149,-3.6931097522,2016-07-19 00:33:05
46,Paras,40.427961371,-3.69271341882,2016-07-19 00:33:27
48,Venonat,40.4265958699,-3.69564635937,2016-07-19 00:33:27
25,Pikachu,40.4273908866,-3.69564635937,2016-07-19 00:33:27
48,Venonat,40.4265958699,-3.69564635937,2016-07-19 00:33:44
25,Pikachu,40.4273908866,-3.69564635937,2016-07-19 00:33:44
16,Pidgey,40.4245060262,-3.69635980305,2016-07-19 00:33:57
19,Rattata,40.4244391606,-3.6959634442,2016-07-19 00:33:57
16,Pidgey,40.4247268431,-3.69691471065,2016-07-19 00:33:57
19,Rattata,40.4244088235,-3.69691471065,2016-07-19 00:33:57
109,Koffing,40.4245439401,-3.69517073583,2016-07-19 00:33:57
109,Koffing,40.4245439401,-3.69517073583,2016-07-19 00:34:09
23,Ekans,40.4242486612,-3.69445730892,2016-07-19 00:34:09
41,Zubat,40.4239457972,-3.69398169656,2016-07-19 00:34:09
16,Pidgey,40.4238095192,-3.69326828642,2016-07-19 00:34:09
96,Drowzee,40.4242752225,-3.69112811636,2016-07-19 00:34:20
23,Ekans,40.4249011667,-3.69144517288,2016-07-19 00:34:20
16,Pidgey,40.4247850637,-3.69009769641,2016-07-19 00:34:20
23,Ekans,40.4238259493,-3.69025622119,2016-07-19 00:34:20
46,Paras,40.4247156519,-3.68978064834,2016-07-19 00:34:31
16,Pidgey,40.424922592,-3.68827469717,2016-07-19 00:34:31
16,Pidgey,40.4247850637,-3.69009769641,2016-07-19 00:34:31
23,Ekans,40.4238259493,-3.69025622119,2016-07-19 00:34:31
41,Zubat,40.4278389753,-3.68906729746,2016-07-19 00:34:42
41,Zubat,40.4276749277,-3.68922581901,2016-07-19 00:34:42
46,Paras,40.4275929037,-3.68930507997,2016-07-19 00:34:42
23,Ekans,40.4281178335,-3.68779914296,2016-07-19 00:34:42
46,Paras,40.427961371,-3.69271341882,2016-07-19 00:34:58
19,Rattata,40.4298100562,-3.69207929187,2016-07-19 00:35:09
23,Ekans,40.4296409596,-3.69239635435,2016-07-19 00:35:09
41,Zubat,40.4306075564,-3.69200002656,2016-07-19 00:35:09
52,Meowth,40.4322151477,-3.69144517288,2016-07-19 00:35:20
19,Rattata,40.433569069,-3.69136590856,2016-07-19 00:35:20
16,Pidgey,40.4332965273,-3.68993917213,2016-07-19 00:35:20
16,Pidgey,40.43277287,-3.68890877641,2016-07-19 00:35:31
46,Paras,40.4321167295,-3.6895428636,2016-07-19 00:35:31
16,Pidgey,40.4332965273,-3.68993917213,2016-07-19 00:35:31
16,Pidgey,40.4284963411,-3.68589697085,2016-07-19 00:35:53
29,Nidoran F,40.4291676191,-3.6847874035,2016-07-19 00:35:53
77,Ponyta,40.4327513815,-3.68708582003,2016-07-19 00:36:16
21,Spearow,40.4333078395,-3.68708582003,2016-07-19 00:36:16
41,Zubat,40.4333053181,-3.68716507763,2016-07-19 00:36:16
74,Geodude,40.431604328,-3.68565920437,2016-07-19 00:36:16
29,Nidoran F,40.4291676191,-3.6847874035,2016-07-19 00:36:44
41,Zubat,40.4263005336,-3.68494591163,2016-07-19 00:36:55
16,Pidgey,40.4284963411,-3.68589697085,2016-07-19 00:37:15
41,Zubat,40.4263005336,-3.68494591163,2016-07-19 00:37:15
23,Ekans,40.4262059113,-3.685421439,2016-07-19 00:37:15
16,Pidgey,40.4254033125,-3.68565920437,2016-07-19 00:37:26
84,Doduo,40.4250600895,-3.68645176365,2016-07-19 00:37:26
23,Ekans,40.4262059113,-3.685421439,2016-07-19 00:37:26
23,Ekans,40.425492897,-3.68534218413,2016-07-19 00:37:26
63,Abra,40.425577441,-3.68518367476,2016-07-19 00:37:26
20,Raticate,40.4239520529,-3.6862932508,2016-07-19 00:37:26
41,Zubat,40.4263005336,-3.68494591163,2016-07-19 00:37:38
23,Ekans,40.425492897,-3.68534218413,2016-07-19 00:37:38
63,Abra,40.425577441,-3.68518367476,2016-07-19 00:37:38
27,Sandshrew,40.4231354353,-3.68447038873,2016-07-19 00:37:49
27,Sandshrew,40.4196028238,-3.68304384689,2016-07-19 00:38:00
111,Rhyhorn,40.4207879428,-3.68328160106,2016-07-19 00:38:00
123,Scyther,40.4187382531,-3.68272684305,2016-07-19 00:38:00
104,Cubone,40.4187080339,-3.68367786051,2016-07-19 00:38:00
123,Scyther,40.4189516112,-3.68351935636,2016-07-19 00:38:00
74,Geodude,40.4186752869,-3.68470814962,2016-07-19 00:38:00
23,Ekans,40.4190451366,-3.68557994912,2016-07-19 00:38:00
123,Scyther,40.4202378196,-3.68557994912,2016-07-19 00:38:00
111,Rhyhorn,40.4198150581,-3.68637250716,2016-07-19 00:38:12
111,Rhyhorn,40.4192735946,-3.68589697085,2016-07-19 00:38:12
123,Scyther,40.4202378196,-3.68557994912,2016-07-19 00:38:12
84,Doduo,40.4189530228,-3.68597622659,2016-07-19 00:38:12
111,Rhyhorn,40.4193581476,-3.68573845973,2016-07-19 00:38:12
123,Scyther,40.4202126163,-3.68637250716,2016-07-19 00:38:12
23,Ekans,40.4190451366,-3.68557994912,2016-07-19 00:38:12
102,Exeggcute,40.4187270838,-3.68557994912,2016-07-19 00:38:12
118,Goldeen,40.4187309704,-3.68795766053,2016-07-19 00:38:12
123,Scyther,40.4187662694,-3.68684804796,2016-07-19 00:38:12
96,Drowzee,40.4219341709,-3.69223782286,2016-07-19 00:38:48
19,Rattata,40.419802545,-3.69176223138,2016-07-19 00:39:00
23,Ekans,40.419953994,-3.69200002656,2016-07-19 00:39:00
23,Ekans,40.4204373579,-3.68930507997,2016-07-19 00:39:17
118,Goldeen,40.4187309704,-3.68795766053,2016-07-19 00:39:17
66,Machop,40.4166850891,-3.68978064834,2016-07-19 00:39:30
123,Scyther,40.4176001201,-3.68851247595,2016-07-19 00:39:30
111,Rhyhorn,40.4168024446,-3.68859173579,2016-07-19 00:39:30
27,Sandshrew,40.4180822511,-3.68835395664,2016-07-19 00:39:30
16,Pidgey,40.4164174743,-3.68819543782,2016-07-19 00:39:30
104,Cubone,40.4160867975,-3.68859173579,2016-07-19 00:39:30
74,Geodude,40.4157712515,-3.68851247595,2016-07-19 00:39:30
19,Rattata,40.4167217043,-3.69112811636,2016-07-19 00:39:42
67,Machoke,40.4166787867,-3.69247562028,2016-07-19 00:39:42
21,Spearow,40.4175067604,-3.69144517288,2016-07-19 00:39:42
66,Machop,40.4166850891,-3.68978064834,2016-07-19 00:39:42
84,Doduo,40.4149496113,-3.69184149632,2016-07-19 00:39:54
56,Mankey,40.4148574695,-3.69223782286,2016-07-19 00:39:54
19,Rattata,40.4153105925,-3.69049400929,2016-07-19 00:39:54
58,Growlithe,40.4155693321,-3.68985991017,2016-07-19 00:39:54
16,Pidgey,40.4152449596,-3.69255488634,2016-07-19 00:39:54
104,Cubone,40.4134488441,-3.69152443732,2016-07-19 00:39:54
58,Growlithe,40.4133339777,-3.69263415252,2016-07-19 00:39:54
23,Ekans,40.413643219,-3.69041474647,2016-07-19 00:39:54
23,Ekans,40.413643219,-3.69041474647,2016-07-19 00:40:07
19,Rattata,40.4153105925,-3.69049400929,2016-07-19 00:40:07
58,Growlithe,40.4155693321,-3.68985991017,2016-07-19 00:40:07
104,Cubone,40.4160867975,-3.68859173579,2016-07-19 00:40:07
74,Geodude,40.4157712515,-3.68851247595,2016-07-19 00:40:07
123,Scyther,40.4137908523,-3.68827469717,2016-07-19 00:40:07
23,Ekans,40.4140406438,-3.685421439,2016-07-19 00:40:24
123,Scyther,40.415238468,-3.68526292938,2016-07-19 00:40:24
16,Pidgey,40.4164174743,-3.68819543782,2016-07-19 00:40:39
27,Sandshrew,40.4177779547,-3.685421439,2016-07-19 00:40:39
72,Tentacool,40.4180240578,-3.68518367476,2016-07-19 00:40:39
140,Kabuto,40.417708519,-3.68510442026,2016-07-19 00:40:39
54,Psyduck,40.417609944,-3.68320234955,2016-07-19 00:40:51
123,Scyther,40.4159048427,-3.6843118821,2016-07-19 00:40:51
27,Sandshrew,40.4177779547,-3.685421439,2016-07-19 00:40:51
72,Tentacool,40.4180240578,-3.68518367476,2016-07-19 00:40:51
140,Kabuto,40.417708519,-3.68510442026,2016-07-19 00:40:51
74,Geodude,40.4177070853,-3.68264759241,2016-07-19 00:40:51
23,Ekans,40.4177815645,-3.68280609382,2016-07-19 00:40:51
123,Scyther,40.4158555496,-3.68336085271,2016-07-19 00:40:51
123,Scyther,40.4139345076,-3.68375711278,2016-07-19 00:41:04
123,Scyther,40.4158555496,-3.68336085271,2016-07-19 00:41:04
95,Onix,40.4157065874,-3.68304384689,2016-07-19 00:41:04
123,Scyther,40.415238468,-3.68526292938,2016-07-19 00:41:04
123,Scyther,40.4159048427,-3.6843118821,2016-07-19 00:41:04
23,Ekans,40.4140406438,-3.685421439,2016-07-19 00:41:04
111,Rhyhorn,40.4158263873,-3.68177584349,2016-07-19 00:41:16
95,Onix,40.4157065874,-3.68304384689,2016-07-19 00:41:16
27,Sandshrew,40.4158591057,-3.68074561416,2016-07-19 00:41:16
104,Cubone,40.4162692737,-3.6803493777,2016-07-19 00:41:16
111,Rhyhorn,40.4161721422,-3.68090410961,2016-07-19 00:41:16
123,Scyther,40.4137171243,-3.6805871192,2016-07-19 00:41:16
123,Scyther,40.413876165,-3.6805871192,2016-07-19 00:41:16
66,Machop,40.414160009,-3.67916068697,2016-07-19 00:41:28
74,Geodude,40.4147141309,-3.67923993214,2016-07-19 00:41:28
74,Geodude,40.4155812897,-3.67947766843,2016-07-19 00:41:28
74,Geodude,40.4150598718,-3.67836824201,2016-07-19 00:41:28
27,Sandshrew,40.4180639044,-3.67892295217,2016-07-19 00:41:41
104,Cubone,40.4162692737,-3.6803493777,2016-07-19 00:41:41
123,Scyther,40.4169773742,-3.6805871192,2016-07-19 00:41:41
58,Growlithe,40.4168309226,-3.68019088398,2016-07-19 00:41:41
123,Scyther,40.418453931,-3.67916068697,2016-07-19 00:41:41
74,Geodude,40.4182747782,-3.67979465188,2016-07-19 00:41:41
111,Rhyhorn,40.4180135905,-3.68050787191,2016-07-19 00:41:41
23,Ekans,40.4183366808,-3.6803493777,2016-07-19 00:41:41
111,Rhyhorn,40.4180135905,-3.68050787191,2016-07-19 00:41:53
123,Scyther,40.4169773742,-3.6805871192,2016-07-19 00:41:53
66,Machop,40.4180578715,-3.6816173453,2016-07-19 00:41:53
123,Scyther,40.4172134056,-3.68066636662,2016-07-19 00:41:53
123,Scyther,40.4175732307,-3.68185509277,2016-07-19 00:41:53
74,Geodude,40.4176602974,-3.6816173453,2016-07-19 00:41:53
74,Geodude,40.4182747782,-3.67979465188,2016-07-19 00:41:53
23,Ekans,40.4183366808,-3.6803493777,2016-07-19 00:41:53
104,Cubone,40.4162692737,-3.6803493777,2016-07-19 00:41:53
58,Growlithe,40.4168309226,-3.68019088398,2016-07-19 00:41:53
111,Rhyhorn,40.4161721422,-3.68090410961,2016-07-19 00:41:53
74,Geodude,40.4177070853,-3.68264759241,2016-07-19 00:41:53
23,Ekans,40.4177815645,-3.68280609382,2016-07-19 00:41:53
46,Paras,40.4198474324,-3.6803493777,2016-07-19 00:42:06
23,Ekans,40.4202072427,-3.68153809639,2016-07-19 00:42:06
123,Scyther,40.420455845,-3.68122110201,2016-07-19 00:42:06
63,Abra,40.419814717,-3.68137959895,2016-07-19 00:42:06
16,Pidgey,40.4199118464,-3.68082486182,2016-07-19 00:42:06
123,Scyther,40.4192354742,-3.68209284135,2016-07-19 00:42:06
16,Pidgey,40.4220737323,-3.6803493777,2016-07-19 00:42:18
77,Ponyta,40.4224108708,-3.68225134103,2016-07-19 00:42:18
19,Rattata,40.4222075853,-3.68114185372,2016-07-19 00:42:18
58,Growlithe,40.4219549656,-3.67908144191,2016-07-19 00:42:30
17,Pidgeotto,40.4234062386,-3.67844748595,2016-07-19 00:42:30
16,Pidgey,40.4220737323,-3.6803493777,2016-07-19 00:42:30
58,Growlithe,40.4235451329,-3.67908144191,2016-07-19 00:42:30
23,Ekans,40.42333679,-3.67813051095,2016-07-19 00:42:30
46,Paras,40.4235853703,-3.67781353794,2016-07-19 00:42:30
16,Pidgey,40.4223258107,-3.67741732448,2016-07-19 00:42:30
13,Weedle,40.4195570571,-3.67947766843,2016-07-19 00:42:42
27,Sandshrew,40.4207774025,-3.67860597419,2016-07-19 00:42:42
46,Paras,40.4198474324,-3.6803493777,2016-07-19 00:42:42
32,Nidoran M,40.4190850102,-3.67931917745,2016-07-19 00:42:42
19,Rattata,40.4202887038,-3.67646642484,2016-07-19 00:42:54
19,Rattata,40.4202318096,-3.67575326186,2016-07-19 00:42:54
77,Ponyta,40.4201347065,-3.67630794331,2016-07-19 00:42:54
20,Raticate,40.419633396,-3.67456467927,2016-07-19 00:42:54
16,Pidgey,40.4233946104,-3.67630794331,2016-07-19 00:43:07
46,Paras,40.4221450912,-3.67559478257,2016-07-19 00:43:07
41,Zubat,40.4223886442,-3.67543630377,2016-07-19 00:43:07
16,Pidgey,40.4223258107,-3.67741732448,2016-07-19 00:43:07
46,Paras,40.4235853703,-3.67781353794,2016-07-19 00:43:07
23,Ekans,40.4233829396,-3.67416849129,2016-07-19 00:43:25
19,Rattata,40.422361887,-3.67377230642,2016-07-19 00:43:25
41,Zubat,40.4223886442,-3.67543630377,2016-07-19 00:43:25
46,Paras,40.4218028086,-3.67385154315,2016-07-19 00:43:25
56,Mankey,40.421715764,-3.67408925407,2016-07-19 00:43:25
20,Raticate,40.419633396,-3.67456467927,2016-07-19 00:43:42
111,Rhyhorn,40.4175635139,-3.67464391724,2016-07-19 00:43:53
52,Meowth,40.4166109371,-3.67710035595,2016-07-19 00:44:04
23,Ekans,40.4155781014,-3.67456467927,2016-07-19 00:44:15
77,Ponyta,40.4140537758,-3.67749656692,2016-07-19 00:44:15
23,Ekans,40.4155781014,-3.67456467927,2016-07-19 00:44:26
29,Nidoran F,40.4149419514,-3.67456467927,2016-07-19 00:44:26
41,Zubat,40.4155044345,-3.67187066229,2016-07-19 00:44:37
41,Zubat,40.4154349549,-3.67155372857,2016-07-19 00:44:37
35,Clefairy,40.4159672636,-3.66981062864,2016-07-19 00:44:37
32,Nidoran M,40.4163021247,-3.67179142868,2016-07-19 00:44:37
32,Nidoran M,40.4163021247,-3.67179142868,2016-07-19 00:44:49
29,Nidoran F,40.4177911338,-3.66996908978,2016-07-19 00:44:49
29,Nidoran F,40.4177911338,-3.66996908978,2016-07-19 00:45:00
27,Sandshrew,40.4189795716,-3.66759222485,2016-07-19 00:45:00
16,Pidgey,40.4166610824,-3.66798836123,2016-07-19 00:45:00
41,Zubat,40.4145835694,-3.66830527258,2016-07-19 00:45:11
16,Pidgey,40.4166610824,-3.66798836123,2016-07-19 00:45:11
35,Clefairy,40.4159672636,-3.66981062864,2016-07-19 00:45:11
111,Rhyhorn,40.4143081033,-3.6669584131,2016-07-19 00:45:11
58,Growlithe,40.4145986119,-3.66782990631,2016-07-19 00:45:11
16,Pidgey,40.4142730099,-3.66806758888,2016-07-19 00:45:11
111,Rhyhorn,40.4143081033,-3.6669584131,2016-07-19 00:45:22
58,Growlithe,40.4145986119,-3.66782990631,2016-07-19 00:45:22
104,Cubone,40.4164952101,-3.66569081348,2016-07-19 00:45:22
23,Ekans,40.4163386801,-3.66561158956,2016-07-19 00:45:22
41,Zubat,40.4167337624,-3.66569081348,2016-07-19 00:45:22
35,Clefairy,40.4158722057,-3.66275961129,2016-07-19 00:45:33
32,Nidoran M,40.4160907335,-3.66339337031,2016-07-19 00:45:33
41,Zubat,40.4144183225,-3.66347259075,2016-07-19 00:45:33
74,Geodude,40.4168458445,-3.66466091223,2016-07-19 00:45:33
74,Geodude,40.4168458445,-3.66466091223,2016-07-19 00:45:53
58,Growlithe,40.419096681,-3.66640383435,2016-07-19 00:46:04
104,Cubone,40.4164952101,-3.66569081348,2016-07-19 00:46:04
74,Geodude,40.4168458445,-3.66466091223,2016-07-19 00:46:04
41,Zubat,40.4167337624,-3.66569081348,2016-07-19 00:46:04
27,Sandshrew,40.4166567504,-3.66561158956,2016-07-19 00:46:04
27,Sandshrew,40.4168802692,-3.66608693494,2016-07-19 00:46:04
23,Ekans,40.4189276286,-3.66672073575,2016-07-19 00:46:04
23,Ekans,40.4198423699,-3.6654531421,2016-07-19 00:46:15
58,Growlithe,40.419096681,-3.66640383435,2016-07-19 00:46:15
